# step, loss_train, loss_test, metrics_test
1.400000000000000000e+02 1.269817054271697998e-01 2.579959332942962646e-01 6.176123023033142090e-01 1.056537730619311333e-03 1.166377332992851734e-03 1.528588938526809216e-03 9.183036535978317261e-02 1.113486528396606445e+00 6.356151103973388672e-01 1.269817054271697998e-01 2.579959332942962646e-01 6.176123023033142090e-01 1.056537730619311333e-03 1.166377332992851734e-03 1.528588938526809216e-03 9.183036535978317261e-02 1.113486528396606445e+00 6.356151103973388672e-01
1.500000000000000000e+02 1.694470047950744629e-01 2.243326902389526367e-01 5.078081488609313965e-01 8.679435704834759235e-04 4.227340104989707470e-05 8.686112123541533947e-04 7.450017333030700684e-02 9.807400703430175781e-01 5.650359392166137695e-01 1.694470047950744629e-01 2.243326902389526367e-01 5.078081488609313965e-01 8.679435704834759235e-04 4.227340104989707470e-05 8.686112123541533947e-04 7.450017333030700684e-02 9.807400703430175781e-01 5.650359392166137695e-01
1.600000000000000000e+02 1.299077272415161133e-01 1.933989375829696655e-01 4.948776066303253174e-01 5.239210440777242184e-05 2.118062402587383986e-04 1.492038136348128319e-04 5.600865185260772705e-02 8.803026676177978516e-01 5.140035748481750488e-01 1.299077272415161133e-01 1.933989375829696655e-01 4.948776066303253174e-01 5.239210440777242184e-05 2.118062402587383986e-04 1.492038136348128319e-04 5.600865185260772705e-02 8.803026676177978516e-01 5.140035748481750488e-01
1.700000000000000000e+02 8.313827216625213623e-02 2.077080011367797852e-01 3.884955942630767822e-01 1.791962495190091431e-05 4.250671190675348043e-04 4.283474409021437168e-04 6.776531785726547241e-02 7.723180055618286133e-01 4.404610991477966309e-01 8.313827216625213623e-02 2.077080011367797852e-01 3.884955942630767822e-01 1.791962495190091431e-05 4.250671190675348043e-04 4.283474409021437168e-04 6.776531785726547241e-02 7.723180055618286133e-01 4.404610991477966309e-01
1.800000000000000000e+02 7.902208715677261353e-02 1.963658779859542847e-01 3.349877893924713135e-01 5.397734275902621448e-05 6.411980721168220043e-04 3.660712100099772215e-04 6.889821588993072510e-02 6.959492564201354980e-01 4.256775975227355957e-01 7.902208715677261353e-02 1.963658779859542847e-01 3.349877893924713135e-01 5.397734275902621448e-05 6.411980721168220043e-04 3.660712100099772215e-04 6.889821588993072510e-02 6.959492564201354980e-01 4.256775975227355957e-01
1.900000000000000000e+02 1.145244389772415161e-01 1.664279997348785400e-01 2.650172114372253418e-01 1.373410923406481743e-04 2.662845945451408625e-04 9.148959070444107056e-04 6.933985650539398193e-02 6.124201416969299316e-01 4.031500220298767090e-01 1.145244389772415161e-01 1.664279997348785400e-01 2.650172114372253418e-01 1.373410923406481743e-04 2.662845945451408625e-04 9.148959070444107056e-04 6.933985650539398193e-02 6.124201416969299316e-01 4.031500220298767090e-01
2.000000000000000000e+02 8.958391845226287842e-02 1.769081056118011475e-01 1.661426126956939697e-01 1.947626878973096609e-04 3.288740481366403401e-05 7.576888310723006725e-04 6.095356121659278870e-02 5.227733254432678223e-01 3.359224200248718262e-01 8.958391845226287842e-02 1.769081056118011475e-01 1.661426126956939697e-01 1.947626878973096609e-04 3.288740481366403401e-05 7.576888310723006725e-04 6.095356121659278870e-02 5.227733254432678223e-01 3.359224200248718262e-01
2.100000000000000000e+02 7.675092667341232300e-02 1.916790306568145752e-01 1.281972229480743408e-01 2.089088229695335031e-04 1.863467914517968893e-04 1.202468178234994411e-03 5.895191431045532227e-02 4.602236151695251465e-01 2.799833714962005615e-01 7.675092667341232300e-02 1.916790306568145752e-01 1.281972229480743408e-01 2.089088229695335031e-04 1.863467914517968893e-04 1.202468178234994411e-03 5.895191431045532227e-02 4.602236151695251465e-01 2.799833714962005615e-01
2.200000000000000000e+02 6.410858035087585449e-02 1.937948167324066162e-01 1.393283903598785400e-01 1.594387867953628302e-05 9.926131315296515822e-05 2.097638207487761974e-04 5.106867849826812744e-02 3.937424719333648682e-01 2.426241487264633179e-01 6.410858035087585449e-02 1.937948167324066162e-01 1.393283903598785400e-01 1.594387867953628302e-05 9.926131315296515822e-05 2.097638207487761974e-04 5.106867849826812744e-02 3.937424719333648682e-01 2.426241487264633179e-01
2.300000000000000000e+02 7.357221096754074097e-02 1.766488105058670044e-01 1.419405639171600342e-01 6.785205914638936520e-05 5.182014774618437514e-06 6.719370867358520627e-05 5.617333948612213135e-02 3.224436342716217041e-01 2.350448220968246460e-01 7.357221096754074097e-02 1.766488105058670044e-01 1.419405639171600342e-01 6.785205914638936520e-05 5.182014774618437514e-06 6.719370867358520627e-05 5.617333948612213135e-02 3.224436342716217041e-01 2.350448220968246460e-01
2.400000000000000000e+02 7.058636844158172607e-02 1.844360083341598511e-01 1.179732754826545715e-01 2.535808889660984278e-04 9.218720151693560183e-06 2.473871609254274517e-05 5.342073738574981689e-02 3.058510124683380127e-01 2.059271633625030518e-01 7.058636844158172607e-02 1.844360083341598511e-01 1.179732754826545715e-01 2.535808889660984278e-04 9.218720151693560183e-06 2.473871609254274517e-05 5.342073738574981689e-02 3.058510124683380127e-01 2.059271633625030518e-01
2.500000000000000000e+02 5.634676292538642883e-02 1.944670379161834717e-01 1.171742379665374756e-01 2.211488572356756777e-05 2.941963430203031749e-05 7.731674486421979964e-06 4.103719443082809448e-02 2.784886062145233154e-01 1.950925439596176147e-01 5.634676292538642883e-02 1.944670379161834717e-01 1.171742379665374756e-01 2.211488572356756777e-05 2.941963430203031749e-05 7.731674486421979964e-06 4.103719443082809448e-02 2.784886062145233154e-01 1.950925439596176147e-01
2.600000000000000000e+02 6.906270235776901245e-02 1.618285030126571655e-01 1.045821458101272583e-01 1.593552724443725310e-06 2.511110142222605646e-05 2.044733992079272866e-05 4.213721677660942078e-02 2.589551210403442383e-01 1.891609281301498413e-01 6.906270235776901245e-02 1.618285030126571655e-01 1.045821458101272583e-01 1.593552724443725310e-06 2.511110142222605646e-05 2.044733992079272866e-05 4.213721677660942078e-02 2.589551210403442383e-01 1.891609281301498413e-01
2.700000000000000000e+02 6.502117961645126343e-02 1.489696651697158813e-01 8.580639213323593140e-02 1.694192906143143773e-05 8.629745934740640223e-06 2.538677654229104519e-05 3.975481539964675903e-02 2.503448724746704102e-01 1.961525827646255493e-01 6.502117961645126343e-02 1.489696651697158813e-01 8.580639213323593140e-02 1.694192906143143773e-05 8.629745934740640223e-06 2.538677654229104519e-05 3.975481539964675903e-02 2.503448724746704102e-01 1.961525827646255493e-01
2.800000000000000000e+02 6.391048431396484375e-02 1.558578163385391235e-01 7.797714322805404663e-02 1.038124264596262947e-05 4.104187246412038803e-05 3.542172999004833400e-05 3.937062993645668030e-02 2.363719344139099121e-01 1.878691464662551880e-01 6.391048431396484375e-02 1.558578163385391235e-01 7.797714322805404663e-02 1.038124264596262947e-05 4.104187246412038803e-05 3.542172999004833400e-05 3.937062993645668030e-02 2.363719344139099121e-01 1.878691464662551880e-01
2.900000000000000000e+02 6.568644195795059204e-02 1.561834812164306641e-01 7.088809460401535034e-02 5.536169919651001692e-05 4.725695907836779952e-05 1.702741428744047880e-05 4.118199646472930908e-02 2.163983136415481567e-01 1.772209703922271729e-01 6.568644195795059204e-02 1.561834812164306641e-01 7.088809460401535034e-02 5.536169919651001692e-05 4.725695907836779952e-05 1.702741428744047880e-05 4.118199646472930908e-02 2.163983136415481567e-01 1.772209703922271729e-01
3.000000000000000000e+02 5.955419316887855530e-02 1.593736410140991211e-01 7.004305720329284668e-02 4.677158358390443027e-05 1.471244831918738782e-05 8.675739081809297204e-05 4.056539013981819153e-02 2.127133309841156006e-01 1.681753247976303101e-01 5.955419316887855530e-02 1.593736410140991211e-01 7.004305720329284668e-02 4.677158358390443027e-05 1.471244831918738782e-05 8.675739081809297204e-05 4.056539013981819153e-02 2.127133309841156006e-01 1.681753247976303101e-01
3.100000000000000000e+02 5.801494419574737549e-02 1.568915545940399170e-01 6.201549246907234192e-02 2.866532850021030754e-05 1.961307134479284286e-05 5.130795398144982755e-05 4.275998845696449280e-02 2.100208997726440430e-01 1.666238009929656982e-01 5.801494419574737549e-02 1.568915545940399170e-01 6.201549246907234192e-02 2.866532850021030754e-05 1.961307134479284286e-05 5.130795398144982755e-05 4.275998845696449280e-02 2.100208997726440430e-01 1.666238009929656982e-01
3.200000000000000000e+02 6.368524581193923950e-02 1.590388715267181396e-01 5.586663633584976196e-02 2.039439641521312296e-05 3.091892358497716486e-05 1.049989950843155384e-04 3.836912661790847778e-02 2.017384618520736694e-01 1.602051109075546265e-01 6.368524581193923950e-02 1.590388715267181396e-01 5.586663633584976196e-02 2.039439641521312296e-05 3.091892358497716486e-05 1.049989950843155384e-04 3.836912661790847778e-02 2.017384618520736694e-01 1.602051109075546265e-01
3.300000000000000000e+02 5.924677848815917969e-02 1.590592414140701294e-01 4.948144406080245972e-02 2.139776734111364931e-05 1.057791523635387421e-04 1.825887156883254647e-04 3.708062320947647095e-02 1.941950470209121704e-01 1.559231579303741455e-01 5.924677848815917969e-02 1.590592414140701294e-01 4.948144406080245972e-02 2.139776734111364931e-05 1.057791523635387421e-04 1.825887156883254647e-04 3.708062320947647095e-02 1.941950470209121704e-01 1.559231579303741455e-01
3.400000000000000000e+02 6.599774211645126343e-02 1.556681841611862183e-01 5.304276198148727417e-02 5.032334956922568381e-05 8.437677024630829692e-06 1.890931598609313369e-04 3.499541059136390686e-02 1.860303729772567749e-01 1.525341123342514038e-01 6.599774211645126343e-02 1.556681841611862183e-01 5.304276198148727417e-02 5.032334956922568381e-05 8.437677024630829692e-06 1.890931598609313369e-04 3.499541059136390686e-02 1.860303729772567749e-01 1.525341123342514038e-01
3.500000000000000000e+02 6.760071218013763428e-02 1.495611965656280518e-01 5.195636674761772156e-02 1.177926787931937724e-05 3.180214662279468030e-06 2.013260382227599621e-04 3.265222162008285522e-02 1.737473458051681519e-01 1.522060483694076538e-01 6.760071218013763428e-02 1.495611965656280518e-01 5.195636674761772156e-02 1.177926787931937724e-05 3.180214662279468030e-06 2.013260382227599621e-04 3.265222162008285522e-02 1.737473458051681519e-01 1.522060483694076538e-01
3.600000000000000000e+02 6.405742466449737549e-02 1.480909883975982666e-01 5.180438607931137085e-02 2.228813718829769641e-05 8.727212843950837851e-06 1.486773689975962043e-04 3.332565724849700928e-02 1.674460768699645996e-01 1.450822651386260986e-01 6.405742466449737549e-02 1.480909883975982666e-01 5.180438607931137085e-02 2.228813718829769641e-05 8.727212843950837851e-06 1.486773689975962043e-04 3.332565724849700928e-02 1.674460768699645996e-01 1.450822651386260986e-01
3.700000000000000000e+02 7.012176513671875000e-02 1.476567536592483521e-01 4.815210774540901184e-02 3.767627640627324581e-05 1.907759542518761009e-05 4.495909161050803959e-05 3.440395370125770569e-02 1.588222980499267578e-01 1.364775747060775757e-01 7.012176513671875000e-02 1.476567536592483521e-01 4.815210774540901184e-02 3.767627640627324581e-05 1.907759542518761009e-05 4.495909161050803959e-05 3.440395370125770569e-02 1.588222980499267578e-01 1.364775747060775757e-01
3.800000000000000000e+02 7.047738879919052124e-02 1.391915977001190186e-01 4.389198496937751770e-02 1.649722435104195029e-05 2.327837137272581458e-05 8.952566531661432236e-06 3.605331480503082275e-02 1.579374670982360840e-01 1.391372829675674438e-01 7.047738879919052124e-02 1.391915977001190186e-01 4.389198496937751770e-02 1.649722435104195029e-05 2.327837137272581458e-05 8.952566531661432236e-06 3.605331480503082275e-02 1.579374670982360840e-01 1.391372829675674438e-01
3.900000000000000000e+02 7.017131894826889038e-02 1.367232948541641235e-01 4.596440494060516357e-02 2.378667522862087935e-05 2.224573108833283186e-05 7.710655154369305819e-06 3.700347244739532471e-02 1.451843231916427612e-01 1.344225257635116577e-01 7.017131894826889038e-02 1.367232948541641235e-01 4.596440494060516357e-02 2.378667522862087935e-05 2.224573108833283186e-05 7.710655154369305819e-06 3.700347244739532471e-02 1.451843231916427612e-01 1.344225257635116577e-01
4.000000000000000000e+02 7.037682831287384033e-02 1.365139037370681763e-01 4.164362326264381409e-02 4.076274854014627635e-05 3.586226966945105232e-06 2.405958730378188193e-05 3.758626058697700500e-02 1.395124495029449463e-01 1.269024163484573364e-01 7.037682831287384033e-02 1.365139037370681763e-01 4.164362326264381409e-02 4.076274854014627635e-05 3.586226966945105232e-06 2.405958730378188193e-05 3.758626058697700500e-02 1.395124495029449463e-01 1.269024163484573364e-01
4.100000000000000000e+02 7.056979089975357056e-02 1.323704868555068970e-01 4.528142884373664856e-02 4.148463176534278318e-06 1.178412821900565177e-05 1.981087007152382284e-05 3.919418901205062866e-02 1.332966089248657227e-01 1.196657568216323853e-01 7.056979089975357056e-02 1.323704868555068970e-01 4.528142884373664856e-02 4.148463176534278318e-06 1.178412821900565177e-05 1.981087007152382284e-05 3.919418901205062866e-02 1.332966089248657227e-01 1.196657568216323853e-01
4.200000000000000000e+02 6.577230244874954224e-02 1.297056227922439575e-01 4.437047243118286133e-02 1.207372679346008226e-05 1.081401569535955787e-05 3.228638888685964048e-05 3.562317043542861938e-02 1.359216421842575073e-01 1.198800876736640930e-01 6.577230244874954224e-02 1.297056227922439575e-01 4.437047243118286133e-02 1.207372679346008226e-05 1.081401569535955787e-05 3.228638888685964048e-05 3.562317043542861938e-02 1.359216421842575073e-01 1.198800876736640930e-01
4.300000000000000000e+02 6.641681492328643799e-02 1.267737001180648804e-01 4.392674192786216736e-02 9.590374247636646032e-06 9.125978976953774691e-06 4.033637378597632051e-05 3.564681857824325562e-02 1.291845440864562988e-01 1.168378591537475586e-01 6.641681492328643799e-02 1.267737001180648804e-01 4.392674192786216736e-02 9.590374247636646032e-06 9.125978976953774691e-06 4.033637378597632051e-05 3.564681857824325562e-02 1.291845440864562988e-01 1.168378591537475586e-01
4.400000000000000000e+02 6.820403784513473511e-02 1.235392913222312927e-01 4.723940044641494751e-02 1.493020954512758180e-05 6.918240160302957520e-06 2.268968091811984777e-05 3.587578237056732178e-02 1.212647333741188049e-01 1.100343987345695496e-01 6.820403784513473511e-02 1.235392913222312927e-01 4.723940044641494751e-02 1.493020954512758180e-05 6.918240160302957520e-06 2.268968091811984777e-05 3.587578237056732178e-02 1.212647333741188049e-01 1.100343987345695496e-01
4.500000000000000000e+02 6.444986909627914429e-02 1.255367994308471680e-01 4.475013166666030884e-02 3.176238169544376433e-05 3.496209274089778773e-06 2.313305412826593965e-05 3.567641600966453552e-02 1.170883998274803162e-01 1.068803519010543823e-01 6.444986909627914429e-02 1.255367994308471680e-01 4.475013166666030884e-02 3.176238169544376433e-05 3.496209274089778773e-06 2.313305412826593965e-05 3.567641600966453552e-02 1.170883998274803162e-01 1.068803519010543823e-01
4.600000000000000000e+02 6.191980466246604919e-02 1.302000433206558228e-01 4.633131623268127441e-02 1.245239673153264448e-05 8.692463779880199581e-06 2.330993083887733519e-05 3.321410715579986572e-02 1.098895072937011719e-01 1.016694679856300354e-01 6.191980466246604919e-02 1.302000433206558228e-01 4.633131623268127441e-02 1.245239673153264448e-05 8.692463779880199581e-06 2.330993083887733519e-05 3.321410715579986572e-02 1.098895072937011719e-01 1.016694679856300354e-01
4.700000000000000000e+02 5.791973322629928589e-02 1.330236345529556274e-01 4.188453033566474915e-02 8.175582479452714324e-06 4.133872607781086117e-06 1.957119820872321725e-05 3.308890759944915771e-02 1.079675257205963135e-01 9.920789301395416260e-02 5.791973322629928589e-02 1.330236345529556274e-01 4.188453033566474915e-02 8.175582479452714324e-06 4.133872607781086117e-06 1.957119820872321725e-05 3.308890759944915771e-02 1.079675257205963135e-01 9.920789301395416260e-02
4.800000000000000000e+02 5.193157494068145752e-02 1.263678520917892456e-01 4.172947257757186890e-02 4.849885044677648693e-06 1.767319372447673231e-05 5.298938776832073927e-05 3.244306892156600952e-02 1.050384938716888428e-01 9.895600378513336182e-02 5.193157494068145752e-02 1.263678520917892456e-01 4.172947257757186890e-02 4.849885044677648693e-06 1.767319372447673231e-05 5.298938776832073927e-05 3.244306892156600952e-02 1.050384938716888428e-01 9.895600378513336182e-02
4.900000000000000000e+02 5.838256329298019409e-02 1.203965917229652405e-01 4.079102352261543274e-02 1.810956291592447087e-06 1.103843533201143146e-05 1.103003742173314095e-04 3.255793452262878418e-02 1.013278961181640625e-01 9.587882459163665771e-02 5.838256329298019409e-02 1.203965917229652405e-01 4.079102352261543274e-02 1.810956291592447087e-06 1.103843533201143146e-05 1.103003742173314095e-04 3.255793452262878418e-02 1.013278961181640625e-01 9.587882459163665771e-02
5.000000000000000000e+02 5.278319120407104492e-02 1.226489841938018799e-01 4.128403961658477783e-02 9.345794182991085108e-07 6.844105428172042593e-06 8.722707570996135473e-05 2.925849147140979767e-02 1.002349629998207092e-01 9.320334345102310181e-02 5.278319120407104492e-02 1.226489841938018799e-01 4.128403961658477783e-02 9.345794182991085108e-07 6.844105428172042593e-06 8.722707570996135473e-05 2.925849147140979767e-02 1.002349629998207092e-01 9.320334345102310181e-02
5.100000000000000000e+02 5.804070085287094116e-02 1.193535551428794861e-01 4.393373802304267883e-02 5.446731847769115120e-06 1.556762799737043679e-05 6.385096639860421419e-05 2.771013788878917694e-02 9.429018944501876831e-02 8.952400088310241699e-02 5.804070085287094116e-02 1.193535551428794861e-01 4.393373802304267883e-02 5.446731847769115120e-06 1.556762799737043679e-05 6.385096639860421419e-05 2.771013788878917694e-02 9.429018944501876831e-02 8.952400088310241699e-02
5.200000000000000000e+02 5.790140107274055481e-02 1.166789084672927856e-01 4.546763375401496887e-02 5.499504368344787508e-06 1.849251020757947117e-05 3.429005300858989358e-05 2.684844285249710083e-02 9.378693252801895142e-02 8.828252553939819336e-02 5.790140107274055481e-02 1.166789084672927856e-01 4.546763375401496887e-02 5.499504368344787508e-06 1.849251020757947117e-05 3.429005300858989358e-05 2.684844285249710083e-02 9.378693252801895142e-02 8.828252553939819336e-02
5.300000000000000000e+02 5.724008008837699890e-02 1.107198894023895264e-01 4.641540721058845520e-02 1.628265636099968106e-05 6.759734787920024246e-06 4.004614675068296492e-05 2.629861421883106232e-02 9.234242886304855347e-02 8.611591905355453491e-02 5.724008008837699890e-02 1.107198894023895264e-01 4.641540721058845520e-02 1.628265636099968106e-05 6.759734787920024246e-06 4.004614675068296492e-05 2.629861421883106232e-02 9.234242886304855347e-02 8.611591905355453491e-02
5.400000000000000000e+02 5.946359783411026001e-02 1.059491410851478577e-01 4.203217849135398865e-02 2.108849002979695797e-05 1.613725362403783947e-05 4.923913002130575478e-05 2.511825785040855408e-02 9.235959500074386597e-02 8.558074384927749634e-02 5.946359783411026001e-02 1.059491410851478577e-01 4.203217849135398865e-02 2.108849002979695797e-05 1.613725362403783947e-05 4.923913002130575478e-05 2.511825785040855408e-02 9.235959500074386597e-02 8.558074384927749634e-02
5.500000000000000000e+02 5.727810785174369812e-02 1.045545935630798340e-01 4.397889599204063416e-02 9.769063581188675016e-06 1.578917704136983957e-06 3.112577905994839966e-05 2.348854951560497284e-02 8.904834091663360596e-02 8.420570194721221924e-02 5.727810785174369812e-02 1.045545935630798340e-01 4.397889599204063416e-02 9.769063581188675016e-06 1.578917704136983957e-06 3.112577905994839966e-05 2.348854951560497284e-02 8.904834091663360596e-02 8.420570194721221924e-02
5.600000000000000000e+02 5.740486085414886475e-02 1.038899123668670654e-01 4.389115422964096069e-02 2.744779158092569560e-05 6.627603283959615510e-07 4.883252404397353530e-05 2.250876463949680328e-02 8.548914641141891479e-02 8.256184309720993042e-02 5.740486085414886475e-02 1.038899123668670654e-01 4.389115422964096069e-02 2.744779158092569560e-05 6.627603283959615510e-07 4.883252404397353530e-05 2.250876463949680328e-02 8.548914641141891479e-02 8.256184309720993042e-02
5.700000000000000000e+02 5.969479680061340332e-02 1.032525077462196350e-01 4.052046313881874084e-02 3.231557639082893729e-05 1.274176270271709654e-06 3.609288251027464867e-05 2.234777994453907013e-02 8.425812423229217529e-02 8.056406676769256592e-02 5.969479680061340332e-02 1.032525077462196350e-01 4.052046313881874084e-02 3.231557639082893729e-05 1.274176270271709654e-06 3.609288251027464867e-05 2.234777994453907013e-02 8.425812423229217529e-02 8.056406676769256592e-02
5.800000000000000000e+02 6.030946969985961914e-02 1.026681810617446899e-01 3.554769977927207947e-02 2.140779179171659052e-05 3.841023044515168294e-06 1.860667180153541267e-05 2.145397476851940155e-02 8.327881991863250732e-02 7.969353348016738892e-02 6.030946969985961914e-02 1.026681810617446899e-01 3.554769977927207947e-02 2.140779179171659052e-05 3.841023044515168294e-06 1.860667180153541267e-05 2.145397476851940155e-02 8.327881991863250732e-02 7.969353348016738892e-02
5.900000000000000000e+02 6.314954161643981934e-02 9.875410795211791992e-02 3.549122437834739685e-02 1.351368973701028153e-05 2.574294910573371453e-07 4.461528442334383726e-05 2.148577943444252014e-02 8.119083940982818604e-02 7.637937366962432861e-02 6.314954161643981934e-02 9.875410795211791992e-02 3.549122437834739685e-02 1.351368973701028153e-05 2.574294910573371453e-07 4.461528442334383726e-05 2.148577943444252014e-02 8.119083940982818604e-02 7.637937366962432861e-02
6.000000000000000000e+02 6.506301462650299072e-02 9.866691380739212036e-02 3.526601940393447876e-02 1.185877681564306840e-05 1.655700771152623929e-06 3.834428207483142614e-05 2.186565287411212921e-02 7.777454704046249390e-02 7.509729266166687012e-02 6.506301462650299072e-02 9.866691380739212036e-02 3.526601940393447876e-02 1.185877681564306840e-05 1.655700771152623929e-06 3.834428207483142614e-05 2.186565287411212921e-02 7.777454704046249390e-02 7.509729266166687012e-02
