# step, loss_train, loss_test, metrics_test
1.000000000000000000e+03 5.341362953186035156e-02 4.983979836106300354e-02 4.515875503420829773e-02 4.784793406724929810e-02 1.395115163177251816e-03 9.287535212934017181e-04 1.418809872120618820e-03 5.512720672413706779e-04 1.773449778556823730e-01 3.677891194820404053e-01 3.841266036033630371e-01 1.398977637290954590e-01 5.341362953186035156e-02 4.983979836106300354e-02 4.515875503420829773e-02 4.784793406724929810e-02 1.395115163177251816e-03 9.287535212934017181e-04 1.418809872120618820e-03 5.512720672413706779e-04 1.773449778556823730e-01 3.677891194820404053e-01 3.841266036033630371e-01 1.398977637290954590e-01
1.100000000000000000e+03 5.264548584818840027e-02 4.721519723534584045e-02 4.475985839962959290e-02 4.440787807106971741e-02 1.605954952538013458e-03 5.763861117884516716e-04 1.245819963514804840e-03 6.483530160039663315e-04 1.617468297481536865e-01 3.556672930717468262e-01 3.738037049770355225e-01 1.265103965997695923e-01 5.264548584818840027e-02 4.721519723534584045e-02 4.475985839962959290e-02 4.440787807106971741e-02 1.605954952538013458e-03 5.763861117884516716e-04 1.245819963514804840e-03 6.483530160039663315e-04 1.617468297481536865e-01 3.556672930717468262e-01 3.738037049770355225e-01 1.265103965997695923e-01
1.200000000000000000e+03 5.427719280123710632e-02 4.377780482172966003e-02 4.295251518487930298e-02 4.478790611028671265e-02 1.650719670578837395e-03 5.724785733036696911e-04 7.561584934592247009e-04 4.701029974967241287e-04 1.501546055078506470e-01 3.462770581245422363e-01 3.625210821628570557e-01 1.152044385671615601e-01 5.427719280123710632e-02 4.377780482172966003e-02 4.295251518487930298e-02 4.478790611028671265e-02 1.650719670578837395e-03 5.724785733036696911e-04 7.561584934592247009e-04 4.701029974967241287e-04 1.501546055078506470e-01 3.462770581245422363e-01 3.625210821628570557e-01 1.152044385671615601e-01
1.300000000000000000e+03 5.316970869898796082e-02 4.526383057236671448e-02 4.249735176563262939e-02 4.433463513851165771e-02 1.691169338300824165e-03 6.464071338996291161e-04 1.082441420294344425e-03 5.810484872199594975e-04 1.416568160057067871e-01 3.351386785507202148e-01 3.524747490882873535e-01 1.080936864018440247e-01 5.316970869898796082e-02 4.526383057236671448e-02 4.249735176563262939e-02 4.433463513851165771e-02 1.691169338300824165e-03 6.464071338996291161e-04 1.082441420294344425e-03 5.810484872199594975e-04 1.416568160057067871e-01 3.351386785507202148e-01 3.524747490882873535e-01 1.080936864018440247e-01
1.400000000000000000e+03 5.198981240391731262e-02 4.410054534673690796e-02 4.224332422018051147e-02 4.391675814986228943e-02 2.028670394793152809e-03 6.021977751515805721e-04 1.082510687410831451e-03 6.308995070867240429e-04 1.384967118501663208e-01 3.265977501869201660e-01 3.453289270401000977e-01 1.037531346082687378e-01 5.198981240391731262e-02 4.410054534673690796e-02 4.224332422018051147e-02 4.391675814986228943e-02 2.028670394793152809e-03 6.021977751515805721e-04 1.082510687410831451e-03 6.308995070867240429e-04 1.384967118501663208e-01 3.265977501869201660e-01 3.453289270401000977e-01 1.037531346082687378e-01
1.500000000000000000e+03 5.038545653223991394e-02 4.577247425913810730e-02 4.196123033761978149e-02 4.371085390448570251e-02 2.092864597216248512e-03 6.600935594178736210e-04 7.143921684473752975e-04 6.540226167999207973e-04 1.333066970109939575e-01 3.188425898551940918e-01 3.375889062881469727e-01 1.015894860029220581e-01 5.038545653223991394e-02 4.577247425913810730e-02 4.196123033761978149e-02 4.371085390448570251e-02 2.092864597216248512e-03 6.600935594178736210e-04 7.143921684473752975e-04 6.540226167999207973e-04 1.333066970109939575e-01 3.188425898551940918e-01 3.375889062881469727e-01 1.015894860029220581e-01
1.600000000000000000e+03 5.073207616806030273e-02 4.495508968830108643e-02 4.110779985785484314e-02 4.371955245733261108e-02 2.107082866132259369e-03 6.267491844482719898e-04 9.351175976917147636e-04 5.475198267959058285e-04 1.309737563133239746e-01 3.136144280433654785e-01 3.305278718471527100e-01 9.961454570293426514e-02 5.073207616806030273e-02 4.495508968830108643e-02 4.110779985785484314e-02 4.371955245733261108e-02 2.107082866132259369e-03 6.267491844482719898e-04 9.351175976917147636e-04 5.475198267959058285e-04 1.309737563133239746e-01 3.136144280433654785e-01 3.305278718471527100e-01 9.961454570293426514e-02
1.700000000000000000e+03 5.009604617953300476e-02 4.399527236819267273e-02 4.201404377818107605e-02 4.360408708453178406e-02 2.200791146606206894e-03 5.722236819565296173e-04 1.062345458194613457e-03 4.988939035683870316e-04 1.297551542520523071e-01 3.092465400695800781e-01 3.245604336261749268e-01 9.871251881122589111e-02 5.009604617953300476e-02 4.399527236819267273e-02 4.201404377818107605e-02 4.360408708453178406e-02 2.200791146606206894e-03 5.722236819565296173e-04 1.062345458194613457e-03 4.988939035683870316e-04 1.297551542520523071e-01 3.092465400695800781e-01 3.245604336261749268e-01 9.871251881122589111e-02
1.800000000000000000e+03 5.039305239915847778e-02 4.324582964181900024e-02 4.232888296246528625e-02 4.417498409748077393e-02 2.268536249175667763e-03 6.331151816993951797e-04 1.010786276310682297e-03 5.180594744160771370e-04 1.290817260742187500e-01 3.051150739192962646e-01 3.199543058872222900e-01 9.760857373476028442e-02 5.039305239915847778e-02 4.324582964181900024e-02 4.232888296246528625e-02 4.417498409748077393e-02 2.268536249175667763e-03 6.331151816993951797e-04 1.010786276310682297e-03 5.180594744160771370e-04 1.290817260742187500e-01 3.051150739192962646e-01 3.199543058872222900e-01 9.760857373476028442e-02
1.900000000000000000e+03 5.104013904929161072e-02 4.337201640009880066e-02 4.090652242302894592e-02 4.439214244484901428e-02 2.551340265199542046e-03 6.844195304438471794e-04 7.544780382886528969e-04 4.882426583208143711e-04 1.265541315078735352e-01 3.017151951789855957e-01 3.172553777694702148e-01 9.582697600126266479e-02 5.104013904929161072e-02 4.337201640009880066e-02 4.090652242302894592e-02 4.439214244484901428e-02 2.551340265199542046e-03 6.844195304438471794e-04 7.544780382886528969e-04 4.882426583208143711e-04 1.265541315078735352e-01 3.017151951789855957e-01 3.172553777694702148e-01 9.582697600126266479e-02
2.000000000000000000e+03 5.127965658903121948e-02 4.394186660647392273e-02 4.173301532864570618e-02 4.383028671145439148e-02 2.949446439743041992e-03 6.706732674501836300e-04 8.255408029071986675e-04 4.193170752841979265e-04 1.248742863535881042e-01 2.974161505699157715e-01 3.131824135780334473e-01 9.424996376037597656e-02 5.127965658903121948e-02 4.394186660647392273e-02 4.173301532864570618e-02 4.383028671145439148e-02 2.949446439743041992e-03 6.706732674501836300e-04 8.255408029071986675e-04 4.193170752841979265e-04 1.248742863535881042e-01 2.974161505699157715e-01 3.131824135780334473e-01 9.424996376037597656e-02
2.100000000000000000e+03 5.248828604817390442e-02 4.460383579134941101e-02 4.232412576675415039e-02 4.299490898847579956e-02 2.761794487014412880e-03 6.607926334254443645e-04 7.357074646279215813e-04 4.427659441716969013e-04 1.234466955065727234e-01 2.925790548324584961e-01 3.090797662734985352e-01 9.444914013147354126e-02 5.248828604817390442e-02 4.460383579134941101e-02 4.232412576675415039e-02 4.299490898847579956e-02 2.761794487014412880e-03 6.607926334254443645e-04 7.357074646279215813e-04 4.427659441716969013e-04 1.234466955065727234e-01 2.925790548324584961e-01 3.090797662734985352e-01 9.444914013147354126e-02
2.200000000000000000e+03 5.297553911805152893e-02 4.425200819969177246e-02 4.284232109785079956e-02 4.247664660215377808e-02 2.690677996724843979e-03 6.711168680340051651e-04 8.397833444178104401e-04 5.324947414919734001e-04 1.224409341812133789e-01 2.884047329425811768e-01 3.048598766326904297e-01 9.427749365568161011e-02 5.297553911805152893e-02 4.425200819969177246e-02 4.284232109785079956e-02 4.247664660215377808e-02 2.690677996724843979e-03 6.711168680340051651e-04 8.397833444178104401e-04 5.324947414919734001e-04 1.224409341812133789e-01 2.884047329425811768e-01 3.048598766326904297e-01 9.427749365568161011e-02
2.300000000000000000e+03 5.302457883954048157e-02 4.397130757570266724e-02 4.171460866928100586e-02 4.152653366327285767e-02 2.452819375321269035e-03 6.232314626686275005e-04 9.053456014953553677e-04 5.848920554853975773e-04 1.212708950042724609e-01 2.857578694820404053e-01 3.035682737827301025e-01 9.376505017280578613e-02 5.302457883954048157e-02 4.397130757570266724e-02 4.171460866928100586e-02 4.152653366327285767e-02 2.452819375321269035e-03 6.232314626686275005e-04 9.053456014953553677e-04 5.848920554853975773e-04 1.212708950042724609e-01 2.857578694820404053e-01 3.035682737827301025e-01 9.376505017280578613e-02
2.400000000000000000e+03 5.268491432070732117e-02 4.380373656749725342e-02 4.291709139943122864e-02 4.251889511942863464e-02 2.354307333007454872e-03 6.240797229111194611e-04 1.152640092186629772e-03 5.155233666300773621e-04 1.206992417573928833e-01 2.820338606834411621e-01 3.002556264400482178e-01 9.231910854578018188e-02 5.268491432070732117e-02 4.380373656749725342e-02 4.291709139943122864e-02 4.251889511942863464e-02 2.354307333007454872e-03 6.240797229111194611e-04 1.152640092186629772e-03 5.155233666300773621e-04 1.206992417573928833e-01 2.820338606834411621e-01 3.002556264400482178e-01 9.231910854578018188e-02
2.500000000000000000e+03 5.393796414136886597e-02 4.397053644061088562e-02 4.199123755097389221e-02 4.126399755477905273e-02 2.248743083328008652e-03 7.392978877760469913e-04 1.082686008885502815e-03 5.233531119301915169e-04 1.192886903882026672e-01 2.784737944602966309e-01 2.980404794216156006e-01 9.283842146396636963e-02 5.393796414136886597e-02 4.397053644061088562e-02 4.199123755097389221e-02 4.126399755477905273e-02 2.248743083328008652e-03 7.392978877760469913e-04 1.082686008885502815e-03 5.233531119301915169e-04 1.192886903882026672e-01 2.784737944602966309e-01 2.980404794216156006e-01 9.283842146396636963e-02
2.600000000000000000e+03 5.482444912195205688e-02 4.361585900187492371e-02 4.342541098594665527e-02 4.185799881815910339e-02 2.384345745667815208e-03 6.477612769231200218e-04 9.906091727316379547e-04 5.234135896898806095e-04 1.193279325962066650e-01 2.758166193962097168e-01 2.955248057842254639e-01 9.202557802200317383e-02 5.482444912195205688e-02 4.361585900187492371e-02 4.342541098594665527e-02 4.185799881815910339e-02 2.384345745667815208e-03 6.477612769231200218e-04 9.906091727316379547e-04 5.234135896898806095e-04 1.193279325962066650e-01 2.758166193962097168e-01 2.955248057842254639e-01 9.202557802200317383e-02
2.700000000000000000e+03 5.426938459277153015e-02 4.328666999936103821e-02 4.288513585925102234e-02 4.194682464003562927e-02 2.259729197248816490e-03 6.619878113269805908e-04 9.582717902958393097e-04 5.857463111169636250e-04 1.179697364568710327e-01 2.710624337196350098e-01 2.925505638122558594e-01 9.160697460174560547e-02 5.426938459277153015e-02 4.328666999936103821e-02 4.288513585925102234e-02 4.194682464003562927e-02 2.259729197248816490e-03 6.619878113269805908e-04 9.582717902958393097e-04 5.857463111169636250e-04 1.179697364568710327e-01 2.710624337196350098e-01 2.925505638122558594e-01 9.160697460174560547e-02
2.800000000000000000e+03 5.365927144885063171e-02 4.285902157425880432e-02 4.203737154603004456e-02 4.201713576912879944e-02 2.473282627761363983e-03 6.458837306126952171e-04 9.364458383060991764e-04 5.808573914691805840e-04 1.175889670848846436e-01 2.685276269912719727e-01 2.909616231918334961e-01 9.200073778629302979e-02 5.365927144885063171e-02 4.285902157425880432e-02 4.203737154603004456e-02 4.201713576912879944e-02 2.473282627761363983e-03 6.458837306126952171e-04 9.364458383060991764e-04 5.808573914691805840e-04 1.175889670848846436e-01 2.685276269912719727e-01 2.909616231918334961e-01 9.200073778629302979e-02
2.900000000000000000e+03 5.284228548407554626e-02 4.331131651997566223e-02 4.297314956784248352e-02 4.230333864688873291e-02 2.144578378647565842e-03 6.752589833922684193e-04 9.714527404867112637e-04 6.864028400741517544e-04 1.156743988394737244e-01 2.667974531650543213e-01 2.890970706939697266e-01 9.135343879461288452e-02 5.284228548407554626e-02 4.331131651997566223e-02 4.297314956784248352e-02 4.230333864688873291e-02 2.144578378647565842e-03 6.752589833922684193e-04 9.714527404867112637e-04 6.864028400741517544e-04 1.156743988394737244e-01 2.667974531650543213e-01 2.890970706939697266e-01 9.135343879461288452e-02
3.000000000000000000e+03 5.317178368568420410e-02 4.307762160897254944e-02 4.238864406943321228e-02 4.283433407545089722e-02 2.158289775252342224e-03 6.911329110153019428e-04 9.869941277429461479e-04 5.642959149554371834e-04 1.153714954853057861e-01 2.643338739871978760e-01 2.869536876678466797e-01 9.173473715782165527e-02 5.317178368568420410e-02 4.307762160897254944e-02 4.238864406943321228e-02 4.283433407545089722e-02 2.158289775252342224e-03 6.911329110153019428e-04 9.869941277429461479e-04 5.642959149554371834e-04 1.153714954853057861e-01 2.643338739871978760e-01 2.869536876678466797e-01 9.173473715782165527e-02
3.100000000000000000e+03 5.203566700220108032e-02 4.316227138042449951e-02 4.152351245284080505e-02 4.185410961508750916e-02 2.216776367276906967e-03 7.355426787398755550e-04 9.681003866717219353e-04 5.760208005085587502e-04 1.155965328216552734e-01 2.631007432937622070e-01 2.865833342075347900e-01 9.171725064516067505e-02 5.203566700220108032e-02 4.316227138042449951e-02 4.152351245284080505e-02 4.185410961508750916e-02 2.216776367276906967e-03 7.355426787398755550e-04 9.681003866717219353e-04 5.760208005085587502e-04 1.155965328216552734e-01 2.631007432937622070e-01 2.865833342075347900e-01 9.171725064516067505e-02
3.200000000000000000e+03 5.209218338131904602e-02 4.229443147778511047e-02 4.112482070922851562e-02 4.172110557556152344e-02 2.092246664687991142e-03 6.453759851865470409e-04 8.866121061146259308e-04 5.644598277285695076e-04 1.153178885579109192e-01 2.623496055603027344e-01 2.857689261436462402e-01 9.166388213634490967e-02 5.209218338131904602e-02 4.229443147778511047e-02 4.112482070922851562e-02 4.172110557556152344e-02 2.092246664687991142e-03 6.453759851865470409e-04 8.866121061146259308e-04 5.644598277285695076e-04 1.153178885579109192e-01 2.623496055603027344e-01 2.857689261436462402e-01 9.166388213634490967e-02
3.300000000000000000e+03 5.189872905611991882e-02 4.238522425293922424e-02 4.163094237446784973e-02 4.299153015017509460e-02 2.036096528172492981e-03 6.472375825978815556e-04 9.143291390500962734e-04 6.144632352516055107e-04 1.148602366447448730e-01 2.593051493167877197e-01 2.831679582595825195e-01 9.127418696880340576e-02 5.189872905611991882e-02 4.238522425293922424e-02 4.163094237446784973e-02 4.299153015017509460e-02 2.036096528172492981e-03 6.472375825978815556e-04 9.143291390500962734e-04 6.144632352516055107e-04 1.148602366447448730e-01 2.593051493167877197e-01 2.831679582595825195e-01 9.127418696880340576e-02
3.400000000000000000e+03 5.268212780356407166e-02 4.235265776515007019e-02 4.142824932932853699e-02 4.339508339762687683e-02 2.005111426115036011e-03 6.102003972046077251e-04 9.728037402965128422e-04 6.090164533816277981e-04 1.144553273916244507e-01 2.574514150619506836e-01 2.815411090850830078e-01 9.102327376604080200e-02 5.268212780356407166e-02 4.235265776515007019e-02 4.142824932932853699e-02 4.339508339762687683e-02 2.005111426115036011e-03 6.102003972046077251e-04 9.728037402965128422e-04 6.090164533816277981e-04 1.144553273916244507e-01 2.574514150619506836e-01 2.815411090850830078e-01 9.102327376604080200e-02
3.404000000000000000e+03 5.268212780356407166e-02 4.235265776515007019e-02 4.142824932932853699e-02 4.339508339762687683e-02 2.005111426115036011e-03 6.102003972046077251e-04 9.728037402965128422e-04 6.090164533816277981e-04 1.144553273916244507e-01 2.574514150619506836e-01 2.815411090850830078e-01 9.102327376604080200e-02 5.295880511403083801e-02 4.370578750967979431e-02 4.145849123597145081e-02 4.390940070152282715e-02 2.005111426115036011e-03 6.102003972046077251e-04 9.728037402965128422e-04 6.090164533816277981e-04 1.144553273916244507e-01 2.574514150619506836e-01 2.815411090850830078e-01 9.102327376604080200e-02
