# step, loss_train, loss_test, metrics_test
1.000000000000000000e+03 5.789449205622076988e-04 1.853808644227683544e-04 6.124700885266065598e-04 4.911526921205222607e-04 1.173337295767851174e-04 4.108337088837288320e-05 1.530624576844274998e-04 5.455504287965595722e-04 5.979897920042276382e-03 1.593083434272557497e-04 2.364648535149171948e-04 8.731723763048648834e-03 1.038843989372253418e+00 3.196687612216919661e-04 4.088956117630004883e-02 3.822656348347663879e-03 5.812871968373656273e-04 1.862126955529674888e-04 6.093349657021462917e-04 4.866746021434664726e-04 1.173337295767851174e-04 4.108337088837288320e-05 1.530624576844274998e-04 5.455504287965595722e-04 5.979897920042276382e-03 1.593083434272557497e-04 2.364648535149171948e-04 8.731723763048648834e-03 1.038843989372253418e+00 3.196687612216919661e-04 4.088956117630004883e-02 3.822656348347663879e-03
1.100000000000000000e+03 5.406760028563439846e-04 1.674203231232240796e-04 5.550777423195540905e-04 4.132934554945677519e-04 1.133464320446364582e-04 3.199406637577340007e-05 1.303028402617201209e-04 4.721824952866882086e-04 5.475781857967376709e-03 1.056864784914068878e-04 2.173867687815800309e-04 7.136996835470199585e-03 1.037493705749511719e+00 2.892579068429768085e-04 4.085252061486244202e-02 3.883113618940114975e-03 5.466153379529714584e-04 1.633477368159219623e-04 5.534424562938511372e-04 4.083849780727177858e-04 1.133464320446364582e-04 3.199406637577340007e-05 1.303028402617201209e-04 4.721824952866882086e-04 5.475781857967376709e-03 1.056864784914068878e-04 2.173867687815800309e-04 7.136996835470199585e-03 1.037493705749511719e+00 2.892579068429768085e-04 4.085252061486244202e-02 3.883113618940114975e-03
1.200000000000000000e+03 5.332619766704738140e-04 1.538920332677662373e-04 5.178446881473064423e-04 3.349632315803319216e-04 1.095845946110785007e-04 2.463869532220996916e-05 1.094027466024272144e-04 4.093713068868964911e-04 4.972326103597879410e-03 7.386561628663912416e-05 1.984263653866946697e-04 5.867629311978816986e-03 1.036353230476379395e+00 2.556547697167843580e-04 4.083204641938209534e-02 3.904311917722225189e-03 5.309141124598681927e-04 1.519638899480924010e-04 5.192196113057434559e-04 3.417339466977864504e-04 1.095845946110785007e-04 2.463869532220996916e-05 1.094027466024272144e-04 4.093713068868964911e-04 4.972326103597879410e-03 7.386561628663912416e-05 1.984263653866946697e-04 5.867629311978816986e-03 1.036353230476379395e+00 2.556547697167843580e-04 4.083204641938209534e-02 3.904311917722225189e-03
1.300000000000000000e+03 5.088650505058467388e-04 1.477895129937678576e-04 5.042809643782675266e-04 2.882719854824244976e-04 1.068556593963876367e-04 1.908970079966820776e-05 9.173607395496219397e-05 3.573366557247936726e-04 4.661095328629016876e-03 5.330567728378809988e-05 1.821469195419922471e-04 4.812282044440507889e-03 1.035316467285156250e+00 2.191863313782960176e-04 4.080485925078392029e-02 3.928489051759243011e-03 5.126001196913421154e-04 1.462018553866073489e-04 5.055812653154134750e-04 2.910927869379520416e-04 1.068556593963876367e-04 1.908970079966820776e-05 9.173607395496219397e-05 3.573366557247936726e-04 4.661095328629016876e-03 5.330567728378809988e-05 1.821469195419922471e-04 4.812282044440507889e-03 1.035316467285156250e+00 2.191863313782960176e-04 4.080485925078392029e-02 3.928489051759243011e-03
1.400000000000000000e+03 4.876377352047711611e-04 1.431369018973782659e-04 5.005743005312979221e-04 2.507650933694094419e-04 1.044167729560285807e-04 1.467151651013409719e-05 7.541792001575231552e-05 3.122529597021639347e-04 4.387849941849708557e-03 4.032815195387229323e-05 1.697752013569697738e-04 3.949566278606653214e-03 1.034432530403137207e+00 1.823689817683771253e-04 4.078247398138046265e-02 3.938087727874517441e-03 4.911099094897508621e-04 1.431512791896238923e-04 5.007949075661599636e-04 2.492956700734794140e-04 1.044167729560285807e-04 1.467151651013409719e-05 7.541792001575231552e-05 3.122529597021639347e-04 4.387849941849708557e-03 4.032815195387229323e-05 1.697752013569697738e-04 3.949566278606653214e-03 1.034432530403137207e+00 1.823689817683771253e-04 4.078247398138046265e-02 3.938087727874517441e-03
1.500000000000000000e+03 4.702271544374525547e-04 1.410275872331112623e-04 4.971247399225831032e-04 2.175184636143967509e-04 1.025179590214975178e-04 1.168499693449120969e-05 6.209199636941775680e-05 2.744807279668748379e-04 4.083946812897920609e-03 2.912632407969795167e-05 1.549569715280085802e-04 3.255653660744428635e-03 1.033633947372436523e+00 1.513406168669462204e-04 4.076357185840606689e-02 3.897616174072027206e-03 4.699261044152081013e-04 1.408890093443915248e-04 4.983393009752035141e-04 2.162817982025444508e-04 1.025179590214975178e-04 1.168499693449120969e-05 6.209199636941775680e-05 2.744807279668748379e-04 4.083946812897920609e-03 2.912632407969795167e-05 1.549569715280085802e-04 3.255653660744428635e-03 1.033633947372436523e+00 1.513406168669462204e-04 4.076357185840606689e-02 3.897616174072027206e-03
1.600000000000000000e+03 4.258311528246849775e-04 1.384554052492603660e-04 5.010189488530158997e-04 1.941111986525356770e-04 1.002532590064220130e-04 9.380690244142897427e-06 5.116343527333810925e-05 2.434332127450034022e-04 3.913502208888530731e-03 2.432307337585370988e-05 1.390318211633712053e-04 2.675876254215836525e-03 1.032747268676757812e+00 1.214433359564282000e-04 4.074750095605850220e-02 3.884195117279887199e-03 4.249695921316742897e-04 1.389641111018136144e-04 5.004534032195806503e-04 1.945715193869546056e-04 1.002532590064220130e-04 9.380690244142897427e-06 5.116343527333810925e-05 2.434332127450034022e-04 3.913502208888530731e-03 2.432307337585370988e-05 1.390318211633712053e-04 2.675876254215836525e-03 1.032747268676757812e+00 1.214433359564282000e-04 4.074750095605850220e-02 3.884195117279887199e-03
1.700000000000000000e+03 3.770195762626826763e-04 1.354097475996240973e-04 5.008116713725030422e-04 1.789398374967277050e-04 9.992314153350889683e-05 7.926539183245040476e-06 4.207313031656667590e-05 2.171349478885531425e-04 3.743966808542609215e-03 1.773324402165599167e-05 1.248831831617280841e-04 2.208731137216091156e-03 1.031832575798034668e+00 9.630626300349831581e-05 4.073283076286315918e-02 3.843777347356081009e-03 3.772191703319549561e-04 1.363348274026066065e-04 5.025580758228898048e-04 1.760814629960805178e-04 9.992314153350889683e-05 7.926539183245040476e-06 4.207313031656667590e-05 2.171349478885531425e-04 3.743966808542609215e-03 1.773324402165599167e-05 1.248831831617280841e-04 2.208731137216091156e-03 1.031832575798034668e+00 9.630626300349831581e-05 4.073283076286315918e-02 3.843777347356081009e-03
1.800000000000000000e+03 3.347844467498362064e-04 1.332288375124335289e-04 5.014766356907784939e-04 1.607745216460898519e-04 1.005194135359488428e-04 7.106861630745697767e-06 3.511788236210122705e-05 1.947545533766970038e-04 3.583076875656843185e-03 1.406939827575115487e-05 1.094472463591955602e-04 1.823901897296309471e-03 1.030666589736938477e+00 7.490496500395238400e-05 4.071198776364326477e-02 3.822708735242486000e-03 3.369493351783603430e-04 1.341771712759509683e-04 5.037967348471283913e-04 1.597723894519731402e-04 1.005194135359488428e-04 7.106861630745697767e-06 3.511788236210122705e-05 1.947545533766970038e-04 3.583076875656843185e-03 1.406939827575115487e-05 1.094472463591955602e-04 1.823901897296309471e-03 1.030666589736938477e+00 7.490496500395238400e-05 4.071198776364326477e-02 3.822708735242486000e-03
1.900000000000000000e+03 2.940127451438456774e-04 1.340914459433406591e-04 5.050112376920878887e-04 1.523176615592092276e-04 1.054451422533020377e-04 6.444813152484130114e-06 2.937237695732619613e-05 1.781269238563254476e-04 3.467601258307695389e-03 1.234472620126325637e-05 9.431032231077551842e-05 1.506533590145409107e-03 1.029457926750183105e+00 5.771905853180214763e-05 4.069900512695312500e-02 3.802343271672725677e-03 2.914627257268875837e-04 1.331534585915505886e-04 5.056393565610051155e-04 1.495865435572341084e-04 1.054451422533020377e-04 6.444813152484130114e-06 2.937237695732619613e-05 1.781269238563254476e-04 3.467601258307695389e-03 1.234472620126325637e-05 9.431032231077551842e-05 1.506533590145409107e-03 1.029457926750183105e+00 5.771905853180214763e-05 4.069900512695312500e-02 3.802343271672725677e-03
2.000000000000000000e+03 2.592177479527890682e-04 1.378127053612843156e-04 5.052072228863835335e-04 1.432709832442924380e-04 1.150842726929113269e-04 6.198584742378443480e-06 2.496925844752695411e-05 1.651280617807060480e-04 3.376838285475969315e-03 1.017255635815672576e-05 8.077898382907733321e-05 1.250464469194412231e-03 1.027881622314453125e+00 4.382236511446535587e-05 4.067869484424591064e-02 3.781236708164215088e-03 2.585758629720658064e-04 1.349318627035245299e-04 5.061401170678436756e-04 1.425061200279742479e-04 1.150842726929113269e-04 6.198584742378443480e-06 2.496925844752695411e-05 1.651280617807060480e-04 3.376838285475969315e-03 1.017255635815672576e-05 8.077898382907733321e-05 1.250464469194412231e-03 1.027881622314453125e+00 4.382236511446535587e-05 4.067869484424591064e-02 3.781236708164215088e-03
2.100000000000000000e+03 2.326881512999534607e-04 1.456266036257147789e-04 5.028063897043466568e-04 1.408012612955644727e-04 1.325882331002503633e-04 6.223962373042013496e-06 2.125597893609665334e-05 1.565070124343037605e-04 3.273978363722562790e-03 7.901226126705296338e-06 6.753620982635766268e-05 1.053587882779538631e-03 1.025607824325561523e+00 3.371883212821558118e-05 4.064441099762916565e-02 3.748747520148754120e-03 2.325738169020041823e-04 1.429763651685789227e-04 5.035896319895982742e-04 1.397023152094334364e-04 1.325882331002503633e-04 6.223962373042013496e-06 2.125597893609665334e-05 1.565070124343037605e-04 3.273978363722562790e-03 7.901226126705296338e-06 6.753620982635766268e-05 1.053587882779538631e-03 1.025607824325561523e+00 3.371883212821558118e-05 4.064441099762916565e-02 3.748747520148754120e-03
2.200000000000000000e+03 2.126996987499296665e-04 1.631877676118165255e-04 5.037651280872523785e-04 1.410416298313066363e-04 1.604873104952275753e-04 6.210548690432915464e-06 1.839305696194060147e-05 1.509606954641640186e-04 3.250565147027373314e-03 6.842428774689324200e-06 5.897024311707355082e-05 8.839594083838164806e-04 1.022075891494750977e+00 2.727757237153127789e-05 4.061728343367576599e-02 3.733119228854775429e-03 2.125939645338803530e-04 1.630672049941495061e-04 5.045571597293019295e-04 1.412330893799662590e-04 1.604873104952275753e-04 6.210548690432915464e-06 1.839305696194060147e-05 1.509606954641640186e-04 3.250565147027373314e-03 6.842428774689324200e-06 5.897024311707355082e-05 8.839594083838164806e-04 1.022075891494750977e+00 2.727757237153127789e-05 4.061728343367576599e-02 3.733119228854775429e-03
2.300000000000000000e+03 2.068995963782072067e-04 2.111349604092538357e-04 5.040031974203884602e-04 1.478842023061588407e-04 2.055121731245890260e-04 6.305380793492076918e-06 1.597935261088423431e-05 1.471547584515064955e-04 3.292750800028443336e-03 7.571494734293082729e-06 4.979177538189105690e-05 7.609252934344112873e-04 1.016699552536010742e+00 1.988868825719691813e-05 4.059897735714912415e-02 3.715227125212550163e-03 2.075863303616642952e-04 2.115543902618810534e-04 5.052433698438107967e-04 1.464965316699817777e-04 2.055121731245890260e-04 6.305380793492076918e-06 1.597935261088423431e-05 1.471547584515064955e-04 3.292750800028443336e-03 7.571494734293082729e-06 4.979177538189105690e-05 7.609252934344112873e-04 1.016699552536010742e+00 1.988868825719691813e-05 4.059897735714912415e-02 3.715227125212550163e-03
2.400000000000000000e+03 2.109835768351331353e-04 3.273477195762097836e-04 5.083629512228071690e-04 1.724394242046400905e-04 2.849327283911406994e-04 6.477206170529825613e-06 1.498306755820522085e-05 1.447095710318535566e-04 3.444700734689831734e-03 7.780640771670732647e-06 4.876671664533205330e-05 6.567516247741878033e-04 1.007976293563842773e+00 1.515144958830205724e-05 4.056059569120407104e-02 3.708455245941877365e-03 2.112725051119923592e-04 3.256570780649781227e-04 5.096126697026193142e-04 1.693454833002761006e-04 2.849327283911406994e-04 6.477206170529825613e-06 1.498306755820522085e-05 1.447095710318535566e-04 3.444700734689831734e-03 7.780640771670732647e-06 4.876671664533205330e-05 6.567516247741878033e-04 1.007976293563842773e+00 1.515144958830205724e-05 4.056059569120407104e-02 3.708455245941877365e-03
2.500000000000000000e+03 2.399860240984708071e-04 6.158396718092262745e-04 5.288354004733264446e-04 2.431314205750823021e-04 4.421760095283389091e-04 6.585524261026876047e-06 1.434369823982706293e-05 1.431188429705798626e-04 3.970487043261528015e-03 9.649648745835293084e-06 5.528496694751083851e-05 5.713294958695769310e-04 9.955548644065856934e-01 1.173118653241544962e-05 4.049610346555709839e-02 3.913057968020439148e-03 2.396743075223639607e-04 6.152450805529952049e-04 5.288583342917263508e-04 2.381019876338541508e-04 4.421760095283389091e-04 6.585524261026876047e-06 1.434369823982706293e-05 1.431188429705798626e-04 3.970487043261528015e-03 9.649648745835293084e-06 5.528496694751083851e-05 5.713294958695769310e-04 9.955548644065856934e-01 1.173118653241544962e-05 4.049610346555709839e-02 3.913057968020439148e-03
2.600000000000000000e+03 3.116229199804365635e-04 1.242656144313514233e-03 5.306822131387889385e-04 3.867045743390917778e-04 6.837585242465138435e-04 6.950138413230888546e-06 1.602246811671648175e-05 1.358916051685810089e-04 4.291559103876352310e-03 1.100733243220020086e-05 4.605098365573212504e-05 5.693727871403098106e-04 9.700688719749450684e-01 1.472181975259445608e-05 4.027955979108810425e-02 3.822801867499947548e-03 3.079247544519603252e-04 1.233048038557171822e-03 5.313587607815861702e-04 3.942165349144488573e-04 6.837585242465138435e-04 6.950138413230888546e-06 1.602246811671648175e-05 1.358916051685810089e-04 4.291559103876352310e-03 1.100733243220020086e-05 4.605098365573212504e-05 5.693727871403098106e-04 9.700688719749450684e-01 1.472181975259445608e-05 4.027955979108810425e-02 3.822801867499947548e-03
2.700000000000000000e+03 4.468413244467228651e-04 2.214341191574931145e-03 5.697216838598251343e-04 6.425382453016936779e-04 9.336456423625349998e-04 7.501299933210248128e-06 2.403630969638470560e-05 1.238651311723515391e-04 5.224129650741815567e-03 1.098767188523197547e-05 7.279283454408869147e-05 5.594505928456783295e-04 9.423295259475708008e-01 1.685087772784754634e-05 3.969830274581909180e-02 4.121083300560712814e-03 4.478082701098173857e-04 2.210193779319524765e-03 5.716779851354658604e-04 6.389212212525308132e-04 9.336456423625349998e-04 7.501299933210248128e-06 2.403630969638470560e-05 1.238651311723515391e-04 5.224129650741815567e-03 1.098767188523197547e-05 7.279283454408869147e-05 5.594505928456783295e-04 9.423295259475708008e-01 1.685087772784754634e-05 3.969830274581909180e-02 4.121083300560712814e-03
2.800000000000000000e+03 6.026661721989512444e-04 3.189142327755689621e-03 6.235911278054118156e-04 9.140955517068505287e-04 1.307717408053576946e-03 7.682579052925575525e-06 4.025250382255762815e-05 1.227032917086035013e-04 6.550407968461513519e-03 1.353065272269304842e-05 9.203709487337619066e-05 5.962260765954852104e-04 9.038050174713134766e-01 1.780495404091197997e-05 3.844647854566574097e-02 4.270211793482303619e-03 6.050909287296235561e-04 3.182523185387253761e-03 6.229217397049069405e-04 9.240620420314371586e-04 1.307717408053576946e-03 7.682579052925575525e-06 4.025250382255762815e-05 1.227032917086035013e-04 6.550407968461513519e-03 1.353065272269304842e-05 9.203709487337619066e-05 5.962260765954852104e-04 9.038050174713134766e-01 1.780495404091197997e-05 3.844647854566574097e-02 4.270211793482303619e-03
2.900000000000000000e+03 6.874928367324173450e-04 3.241154830902814865e-03 7.082914817146956921e-04 1.099816290661692619e-03 1.639032037928700447e-03 7.380430361081380397e-06 6.164931983221322298e-05 1.277640694752335548e-04 7.754109334200620651e-03 2.285276423208415508e-05 1.627844176255166531e-04 6.326046423055231571e-04 8.733274936676025391e-01 1.806680120353121310e-05 3.648453950881958008e-02 4.307155497372150421e-03 6.922064931131899357e-04 3.229528665542602539e-03 7.065432146191596985e-04 1.099850982427597046e-03 1.639032037928700447e-03 7.380430361081380397e-06 6.164931983221322298e-05 1.277640694752335548e-04 7.754109334200620651e-03 2.285276423208415508e-05 1.627844176255166531e-04 6.326046423055231571e-04 8.733274936676025391e-01 1.806680120353121310e-05 3.648453950881958008e-02 4.307155497372150421e-03
3.000000000000000000e+03 6.452436209656298161e-04 2.434160560369491577e-03 8.013823535293340683e-04 1.148708397522568703e-03 1.847916981205344200e-03 7.525426553911529481e-06 8.092960342764854431e-05 1.374062994727864861e-04 8.567593991756439209e-03 3.743817796930670738e-05 2.350199792999774218e-04 6.474506808444857597e-04 8.499061465263366699e-01 2.443053017486818135e-05 3.414969146251678467e-02 4.102807492017745972e-03 6.476564449258148670e-04 2.423810306936502457e-03 7.986607961356639862e-04 1.154656172730028629e-03 1.847916981205344200e-03 7.525426553911529481e-06 8.092960342764854431e-05 1.374062994727864861e-04 8.567593991756439209e-03 3.743817796930670738e-05 2.350199792999774218e-04 6.474506808444857597e-04 8.499061465263366699e-01 2.443053017486818135e-05 3.414969146251678467e-02 4.102807492017745972e-03
3.100000000000000000e+03 6.093190168030560017e-04 1.511276932433247566e-03 8.991397335194051266e-04 1.155026489868760109e-03 1.997220795601606369e-03 8.955646080721635371e-06 9.451966616325080395e-05 1.489296118961647153e-04 9.667811915278434753e-03 5.219870945438742638e-05 3.408660122659057379e-04 6.165023660287261009e-04 8.305875062942504883e-01 2.892726297432091087e-05 3.154855594038963318e-02 3.872661851346492767e-03 6.105990614742040634e-04 1.505147898569703102e-03 8.977405959740281105e-04 1.177632948383688927e-03 1.997220795601606369e-03 8.955646080721635371e-06 9.451966616325080395e-05 1.489296118961647153e-04 9.667811915278434753e-03 5.219870945438742638e-05 3.408660122659057379e-04 6.165023660287261009e-04 8.305875062942504883e-01 2.892726297432091087e-05 3.154855594038963318e-02 3.872661851346492767e-03
3.200000000000000000e+03 5.612084642052650452e-04 8.800019277259707451e-04 9.838410187512636185e-04 1.190760405734181404e-03 1.975354272872209549e-03 1.104283728636801243e-05 1.002440112642943859e-04 1.537590433144941926e-04 9.870353154838085175e-03 6.393864896381273866e-05 3.641821094788610935e-04 5.373237072490155697e-04 8.185973167419433594e-01 2.997894807776901871e-05 2.953050658106803894e-02 3.706233575940132141e-03 5.622867029160261154e-04 8.752124267630279064e-04 9.816326200962066650e-04 1.205069595016539097e-03 1.975354272872209549e-03 1.104283728636801243e-05 1.002440112642943859e-04 1.537590433144941926e-04 9.870353154838085175e-03 6.393864896381273866e-05 3.641821094788610935e-04 5.373237072490155697e-04 8.185973167419433594e-01 2.997894807776901871e-05 2.953050658106803894e-02 3.706233575940132141e-03
3.300000000000000000e+03 6.224906537681818008e-04 5.780928186140954494e-04 1.054340507835149765e-03 1.291281310841441154e-03 1.932592946104705334e-03 1.431849614164093509e-05 1.009209518088027835e-04 1.481577928643673658e-04 1.115581020712852478e-02 7.701804133830592036e-05 5.572172231040894985e-04 4.831590922549366951e-04 8.134270310401916504e-01 4.709234053734689951e-05 2.828900888562202454e-02 3.688436001539230347e-03 6.234362372197210789e-04 5.676661385223269463e-04 1.053981832228600979e-03 1.296199625357985497e-03 1.932592946104705334e-03 1.431849614164093509e-05 1.009209518088027835e-04 1.481577928643673658e-04 1.115581020712852478e-02 7.701804133830592036e-05 5.572172231040894985e-04 4.831590922549366951e-04 8.134270310401916504e-01 4.709234053734689951e-05 2.828900888562202454e-02 3.688436001539230347e-03
3.400000000000000000e+03 4.989728331565856934e-04 5.040811374783515930e-04 1.106330659240484238e-03 1.068797893822193146e-03 1.695763436146080494e-03 1.542851714475546032e-05 9.037086419994011521e-05 1.418145839124917984e-04 1.008155569434165955e-02 7.207043381640687585e-05 4.415270814206451178e-04 4.322420281823724508e-04 8.041754364967346191e-01 2.001794018724467605e-05 2.709838747978210449e-02 3.800858743488788605e-03 5.033471388742327690e-04 5.041621043346822262e-04 1.104727620258927345e-03 1.080673886463046074e-03 1.695763436146080494e-03 1.542851714475546032e-05 9.037086419994011521e-05 1.418145839124917984e-04 1.008155569434165955e-02 7.207043381640687585e-05 4.415270814206451178e-04 4.322420281823724508e-04 8.041754364967346191e-01 2.001794018724467605e-05 2.709838747978210449e-02 3.800858743488788605e-03
